
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_M3_exp.Rev")
   Processing file "Morpho_TA_M3_exp.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_ED_M3_exp.Rev"
   Processing of file "Q_ED_M3_exp.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
5800        |       -297.812   |       -292.337   |       -5.47529   |   (((C[&index=4]:0.352008,D[&index=1]:0.352008)[&index=5]:0.226926,B[&index=3]:0.578935)[&index=6]:0.421065,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:18   |   00:10:02   |
6000        |       -302.449   |       -294.513   |       -7.93603   |   ((B[&index=3]:0.491004,(C[&index=4]:0.477832,D[&index=1]:0.477832)[&index=5]:0.013172)[&index=6]:0.508996,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:19   |   00:10:14   |
6200        |       -300.052   |       -294.664   |       -5.38754   |   (((D[&index=1]:0.442311,C[&index=4]:0.442311)[&index=5]:0.287180,B[&index=3]:0.729491)[&index=6]:0.270509,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:20   |   00:10:25   |
6400        |       -297.986   |       -291.494   |       -6.49278   |   (((D[&index=1]:0.327048,C[&index=4]:0.327048)[&index=5]:0.053560,B[&index=3]:0.380608)[&index=6]:0.619392,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:20   |   00:10:05   |
6600        |       -301.128   |       -291.886   |       -9.24276   |   (((C[&index=4]:0.204220,D[&index=1]:0.204220)[&index=5]:0.345578,B[&index=3]:0.549797)[&index=6]:0.450203,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:21   |   00:10:15   |
6800        |       -300.838   |       -295.414   |       -5.42378   |   (((B[&index=3]:0.491567,C[&index=4]:0.491567)[&index=5]:0.038791,D[&index=1]:0.530358)[&index=6]:0.469642,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:22   |   00:10:25   |
7000        |        -298.27   |       -291.716   |       -6.55425   |   (((D[&index=1]:0.363846,C[&index=4]:0.363846)[&index=5]:0.169081,B[&index=3]:0.532928)[&index=6]:0.467072,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:22   |   00:10:06   |
7200        |       -299.334   |         -295.1   |       -4.23366   |   (((C[&index=4]:0.481182,D[&index=1]:0.481182)[&index=5]:0.138213,B[&index=3]:0.619396)[&index=6]:0.380604,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:23   |   00:10:15   |
7400        |       -298.511   |       -292.744   |       -5.76761   |   (((C[&index=4]:0.370143,D[&index=1]:0.370143)[&index=5]:0.271202,B[&index=3]:0.641345)[&index=6]:0.358655,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:24   |   00:10:24   |
7600        |       -301.546   |       -295.415   |       -6.13113   |   ((A[&index=2]:0.860701,B[&index=3]:0.860701)[&index=6]:0.139299,(C[&index=4]:0.277082,D[&index=1]:0.277082)[&index=5]:0.722918)[&index=7]:0.000000;   |   00:00:25   |   00:10:32   |
7800        |       -299.461   |         -293.1   |       -6.36067   |   (((D[&index=1]:0.385344,C[&index=4]:0.385344)[&index=5]:0.062083,B[&index=3]:0.447427)[&index=6]:0.552573,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:25   |   00:10:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
8000        |       -307.317   |       -295.903   |       -11.4135   |   (((D[&index=1]:0.470406,C[&index=4]:0.470406)[&index=5]:0.171633,B[&index=3]:0.642039)[&index=6]:0.357961,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:26   |   00:10:24   |
8200        |       -299.441   |       -291.422   |       -8.01888   |   ((B[&index=3]:0.578871,(C[&index=4]:0.289816,D[&index=1]:0.289816)[&index=5]:0.289055)[&index=6]:0.421129,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:27   |   00:10:31   |
8400        |       -297.815   |       -290.615   |       -7.19911   |   (((D[&index=1]:0.277927,C[&index=4]:0.277927)[&index=5]:0.172339,B[&index=3]:0.450267)[&index=6]:0.549733,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:27   |   00:10:15   |
8600        |       -303.774   |       -296.263   |       -7.51093   |   ((A[&index=2]:0.967284,B[&index=3]:0.967284)[&index=6]:0.032716,(D[&index=1]:0.411882,C[&index=4]:0.411882)[&index=5]:0.588118)[&index=7]:0.000000;   |   00:00:28   |   00:10:23   |
8800        |       -299.158   |       -294.657   |       -4.50177   |   ((B[&index=3]:0.648822,(C[&index=4]:0.373914,D[&index=1]:0.373914)[&index=5]:0.274908)[&index=6]:0.351178,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:29   |   00:10:30   |
9000        |       -299.443   |       -293.932   |       -5.51107   |   (((C[&index=4]:0.329762,D[&index=1]:0.329762)[&index=5]:0.347925,B[&index=3]:0.677687)[&index=6]:0.322313,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:30   |   00:10:36   |
9200        |       -298.797   |       -291.549   |       -7.24819   |   (((C[&index=4]:0.342990,D[&index=1]:0.342990)[&index=5]:0.168043,B[&index=3]:0.511033)[&index=6]:0.488967,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:31   |   00:10:42   |
9400        |       -298.604   |       -293.655   |       -4.94961   |   (((C[&index=4]:0.328925,D[&index=1]:0.328925)[&index=5]:0.182796,B[&index=3]:0.511720)[&index=6]:0.488280,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:32   |   00:10:48   |
9600        |       -301.992   |       -294.127   |       -7.86456   |   ((B[&index=3]:0.515279,(C[&index=4]:0.431421,D[&index=1]:0.431421)[&index=5]:0.083858)[&index=6]:0.484721,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:33   |   00:10:54   |
9800        |       -298.817   |       -291.293   |       -7.52385   |   ((B[&index=3]:0.422773,(C[&index=4]:0.355948,D[&index=1]:0.355948)[&index=5]:0.066826)[&index=6]:0.577227,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:33   |   00:10:40   |
10000       |        -298.14   |       -292.674   |       -5.46508   |   (((D[&index=1]:0.320835,C[&index=4]:0.320835)[&index=5]:0.272440,B[&index=3]:0.593275)[&index=6]:0.406725,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:34   |   00:10:46   |
10200       |       -299.454   |       -290.646   |       -8.80882   |   (((C[&index=4]:0.243056,D[&index=1]:0.243056)[&index=5]:0.208854,B[&index=3]:0.451910)[&index=6]:0.548090,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:35   |   00:10:51   |
10400       |       -299.246   |       -293.038   |       -6.20806   |   (((D[&index=1]:0.317200,C[&index=4]:0.317200)[&index=5]:0.370001,B[&index=3]:0.687201)[&index=6]:0.312799,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:36   |   00:10:56   |
10600       |         -298.9   |       -293.386   |        -5.5143   |   ((B[&index=3]:0.445561,(D[&index=1]:0.316350,C[&index=4]:0.316350)[&index=5]:0.129211)[&index=6]:0.554439,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:37   |   00:11:01   |
10800       |       -302.734   |       -293.323   |       -9.41179   |   ((B[&index=3]:0.642395,(C[&index=4]:0.382385,D[&index=1]:0.382385)[&index=5]:0.260009)[&index=6]:0.357605,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:38   |   00:11:05   |
11000       |       -298.638   |       -290.387   |       -8.25128   |   (((C[&index=4]:0.275829,D[&index=1]:0.275829)[&index=5]:0.085858,B[&index=3]:0.361687)[&index=6]:0.638313,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:38   |   00:10:52   |
11200       |       -301.474   |        -294.72   |       -6.75457   |   ((B[&index=3]:0.515620,(C[&index=4]:0.318692,D[&index=1]:0.318692)[&index=5]:0.196928)[&index=6]:0.484380,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:39   |   00:10:57   |
11400       |        -299.48   |       -291.241   |       -8.23851   |   (((D[&index=1]:0.294742,C[&index=4]:0.294742)[&index=5]:0.016897,B[&index=3]:0.311639)[&index=6]:0.688361,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:40   |   00:11:01   |
11600       |       -298.993   |       -293.863   |       -5.12963   |   (((D[&index=1]:0.381281,C[&index=4]:0.381281)[&index=5]:0.248087,B[&index=3]:0.629368)[&index=6]:0.370632,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:41   |   00:11:05   |
11800       |       -304.294   |       -294.604   |       -9.68986   |   (((C[&index=4]:0.169797,D[&index=1]:0.169797)[&index=5]:0.602363,B[&index=3]:0.772160)[&index=6]:0.227840,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:42   |   00:11:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
12000       |       -298.585   |       -292.027   |       -6.55727   |   (((C[&index=4]:0.385776,D[&index=1]:0.385776)[&index=5]:0.083084,B[&index=3]:0.468860)[&index=6]:0.531140,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:43   |   00:11:13   |
12200       |       -299.447   |        -290.26   |       -9.18704   |   (((D[&index=1]:0.278501,C[&index=4]:0.278501)[&index=5]:0.156865,B[&index=3]:0.435366)[&index=6]:0.564634,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:43   |   00:11:01   |
12400       |       -301.105   |       -292.818   |       -8.28693   |   ((B[&index=3]:0.465335,(D[&index=1]:0.429101,C[&index=4]:0.429101)[&index=5]:0.036234)[&index=6]:0.534665,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:44   |   00:11:05   |
12600       |       -299.508   |       -292.365   |        -7.1432   |   (((D[&index=1]:0.362535,C[&index=4]:0.362535)[&index=5]:0.254084,B[&index=3]:0.616619)[&index=6]:0.383381,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:45   |   00:11:09   |
12800       |       -299.532   |       -290.593   |        -8.9396   |   (((C[&index=4]:0.277900,D[&index=1]:0.277900)[&index=5]:0.081799,B[&index=3]:0.359699)[&index=6]:0.640301,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:46   |   00:11:12   |
13000       |       -298.741   |        -291.31   |       -7.43058   |   (((D[&index=1]:0.326111,C[&index=4]:0.326111)[&index=5]:0.084521,B[&index=3]:0.410632)[&index=6]:0.589368,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:47   |   00:11:16   |
13200       |       -299.954   |       -293.604   |       -6.34993   |   (((D[&index=1]:0.462266,C[&index=4]:0.462266)[&index=5]:0.065910,B[&index=3]:0.528176)[&index=6]:0.471824,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:47   |   00:11:05   |
13400       |       -303.635   |       -290.434   |       -13.2015   |   (((D[&index=1]:0.303981,C[&index=4]:0.303981)[&index=5]:0.078020,B[&index=3]:0.382001)[&index=6]:0.617999,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:48   |   00:11:08   |
13600       |       -300.668   |       -290.976   |       -9.69237   |   ((B[&index=3]:0.490846,(D[&index=1]:0.323484,C[&index=4]:0.323484)[&index=5]:0.167363)[&index=6]:0.509154,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:49   |   00:11:11   |
13800       |        -301.66   |        -291.43   |       -10.2301   |   (((C[&index=4]:0.333945,D[&index=1]:0.333945)[&index=5]:0.089379,B[&index=3]:0.423324)[&index=6]:0.576676,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:50   |   00:11:14   |
14000       |       -303.014   |       -297.892   |       -5.12199   |   (((D[&index=1]:0.352931,C[&index=4]:0.352931)[&index=5]:0.006205,B[&index=3]:0.359137)[&index=6]:0.640863,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:51   |   00:11:17   |
14200       |       -300.877   |       -292.159   |       -8.71799   |   (((D[&index=1]:0.327927,C[&index=4]:0.327927)[&index=5]:0.264158,B[&index=3]:0.592085)[&index=6]:0.407915,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:51   |   00:11:07   |
14400       |       -298.147   |       -293.138   |       -5.00905   |   ((B[&index=3]:0.465960,(C[&index=4]:0.348564,D[&index=1]:0.348564)[&index=5]:0.117395)[&index=6]:0.534040,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:52   |   00:11:10   |
14600       |       -302.834   |       -297.404   |        -5.4301   |   (((C[&index=4]:0.232114,D[&index=1]:0.232114)[&index=5]:0.184846,B[&index=3]:0.416960)[&index=6]:0.583040,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:53   |   00:11:13   |
14800       |       -302.692   |        -295.29   |       -7.40199   |   (((D[&index=1]:0.414401,C[&index=4]:0.414401)[&index=5]:0.466596,B[&index=3]:0.880998)[&index=6]:0.119002,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:54   |   00:11:15   |
15000       |       -299.261   |       -291.646   |       -7.61535   |   ((B[&index=3]:0.438191,(D[&index=1]:0.354639,C[&index=4]:0.354639)[&index=5]:0.083552)[&index=6]:0.561809,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:55   |   00:11:18   |
15200       |       -299.399   |       -291.225   |       -8.17415   |   (((C[&index=4]:0.288261,D[&index=1]:0.288261)[&index=5]:0.040056,B[&index=3]:0.328318)[&index=6]:0.671682,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:56   |   00:11:20   |
15400       |       -297.561   |       -291.162   |        -6.3987   |   (((D[&index=1]:0.293841,C[&index=4]:0.293841)[&index=5]:0.142572,B[&index=3]:0.436413)[&index=6]:0.563587,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:57   |   00:11:23   |
15600       |       -299.236   |       -291.949   |       -7.28763   |   (((D[&index=1]:0.389518,C[&index=4]:0.389518)[&index=5]:0.099926,B[&index=3]:0.489445)[&index=6]:0.510555,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:58   |   00:11:25   |
15800       |       -298.353   |       -293.223   |       -5.12991   |   (((D[&index=1]:0.434944,C[&index=4]:0.434944)[&index=5]:0.077532,B[&index=3]:0.512476)[&index=6]:0.487524,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:00:59   |   00:11:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
16000       |       -300.094   |       -292.403   |       -7.69105   |   ((B[&index=3]:0.662471,(C[&index=4]:0.300173,D[&index=1]:0.300173)[&index=5]:0.362298)[&index=6]:0.337529,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:00   |   00:11:30   |
16200       |       -300.637   |       -292.168   |       -8.46843   |   ((B[&index=3]:0.582499,(D[&index=1]:0.256299,C[&index=4]:0.256299)[&index=5]:0.326201)[&index=6]:0.417501,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:01   |   00:11:32   |
16400       |       -301.073   |       -291.653   |       -9.41974   |   (((C[&index=4]:0.347763,D[&index=1]:0.347763)[&index=5]:0.002890,B[&index=3]:0.350654)[&index=6]:0.649346,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:02   |   00:11:34   |
16600       |       -299.752   |       -292.321   |       -7.43146   |   (((D[&index=1]:0.295108,C[&index=4]:0.295108)[&index=5]:0.001208,B[&index=3]:0.296316)[&index=6]:0.703684,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:04   |   00:11:47   |
16800       |       -299.863   |       -295.037   |       -4.82683   |   (((B[&index=3]:0.447731,D[&index=1]:0.447731)[&index=5]:0.024514,C[&index=4]:0.472245)[&index=6]:0.527755,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:05   |   00:11:48   |
17000       |       -303.585   |       -294.937   |        -8.6477   |   (((D[&index=1]:0.444625,C[&index=4]:0.444625)[&index=5]:0.015466,B[&index=3]:0.460091)[&index=6]:0.539909,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:07   |   00:12:01   |
17200       |        -300.35   |       -294.903   |       -5.44675   |   ((B[&index=3]:0.469006,(D[&index=1]:0.464468,C[&index=4]:0.464468)[&index=5]:0.004539)[&index=6]:0.530994,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:08   |   00:12:02   |
17400       |       -300.497   |       -292.704   |       -7.79362   |   (((D[&index=1]:0.363473,C[&index=4]:0.363473)[&index=5]:0.281133,B[&index=3]:0.644606)[&index=6]:0.355394,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:10   |   00:12:14   |
17600       |       -299.241   |       -292.407   |       -6.83374   |   ((B[&index=3]:0.563084,(D[&index=1]:0.367441,C[&index=4]:0.367441)[&index=5]:0.195643)[&index=6]:0.436916,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:11   |   00:12:15   |
17800       |       -298.423   |       -291.386   |       -7.03646   |   (((C[&index=4]:0.309235,D[&index=1]:0.309235)[&index=5]:0.223478,B[&index=3]:0.532713)[&index=6]:0.467287,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:13   |   00:12:27   |
18000       |       -300.726   |       -296.601   |        -4.1252   |   ((B[&index=3]:0.620181,(C[&index=4]:0.542312,D[&index=1]:0.542312)[&index=5]:0.077869)[&index=6]:0.379819,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:15   |   00:12:38   |
18200       |       -298.792   |       -293.649   |       -5.14258   |   (((C[&index=4]:0.284231,D[&index=1]:0.284231)[&index=5]:0.151273,B[&index=3]:0.435504)[&index=6]:0.564496,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:17   |   00:12:49   |
